customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5655-OUEE,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,88.93,6002.64,Yes
9630-FABV,Female,0,Yes,No,62,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,94.26,5844.6,No
6846-KPOR,Female,0,Yes,No,43,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,86.52,3745.7,No
5463-ROEW,Female,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),28.05,770.01,Yes
9835-FSTO,Male,0,No,No,69,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.01,4442.32,Yes
8126-QUUR,Male,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,83.72,1018.84,Yes
6073-LPRH,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,41.3,1763.28,No
2467-OJLN,Female,0,No,No,29,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,86.54,2474.42,No
5256-EJAA,Male,0,No,Yes,25,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),100.65,2526.9,No
9574-YELJ,Female,0,No,No,62,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,45.88,2872.49,No
8687-RAWP,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),38.31,2748.59,No
8816-JAYN,Male,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,107.01,5957.21,Yes
5799-THZA,Male,1,Yes,No,63,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,18.77,1223.92,No
9981-LGNR,Male,0,No,No,48,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,43.95,2124.22,No
8161-MHFW,Female,0,Yes,No,51,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,59.13,3014.48,No
7385-MHIC,Male,1,Yes,Yes,62,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.81,5358.03,Yes
7917-UHQY,Female,1,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),118.45,1437.76,Yes
5454-JUXR,Male,0,Yes,No,44,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,55.52,2405.16,No
5404-NGCF,Female,0,Yes,No,45,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,113.61,5131.92,No
3238-JDUO,Female,0,No,Yes,40,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,55.11,2173.28,No
8418-IWTP,Male,0,Yes,No,45,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,88.15,3994.92,No
4076-KAEB,Female,0,No,Yes,0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),34.87, ,No
9764-AFDJ,Female,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.52,4607.18,Yes
5410-EWOX,Male,0,No,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),105.81,7081.44,Yes
1134-HCEA,Female,0,Yes,No,11,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,50.41,507.41,Yes
9086-GKNJ,Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),28.82,2044.96,Yes
9165-LOWZ,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),70.78,2410.45,Yes
1519-KCYE,Male,0,Yes,No,32,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.42,2008.65,No
1918-IYMC,Male,0,No,No,57,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),41.32,2323.74,No
9899-PFGI,Female,0,No,No,34,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.26,3740.27,No
7251-ADYW,Female,0,No,Yes,45,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),78.72,3529.58,No
5078-MYOH,Female,0,Yes,No,65,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,53.14,3428.16,Yes
1549-GOXY,Female,1,No,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,118.36,5107.06,No
2539-QVGP,Female,0,No,No,25,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),32.08,850.5,Yes
7375-VJKF,Male,0,No,Yes,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),103.47,4221.46,Yes
1691-XRQD,Female,1,Yes,No,29,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,41.43,1153.62,No
5150-PUJG,Male,0,No,Yes,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),42.32,1278.93,Yes
6905-BVGD,Male,0,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,68.32,2350.62,Yes
4866-UNKA,Female,1,Yes,No,18,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),84.78,1497.02,Yes
3742-ZISD,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.64,1795.43,Yes
7484-ZHAB,Male,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,20.47,1310.97,Yes
8786-WTEL,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,47.08,2587.95,No
2466-HFPC,Male,0,Yes,No,10,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),84.64,824.68,Yes
6544-YUBB,Female,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,107.67,2657.8,No
6824-UEWR,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),85.57,4056.1,No
2759-EPHK,Female,0,No,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,44.97,766.67,No
6690-ZOXG,Female,0,No,No,11,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.28,801.29,Yes
1349-WMLX,Male,0,Yes,No,66,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.33,5504.36,Yes
3207-IBPW,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),31.85,1711.89,No
8168-RJRW,Female,0,Yes,No,17,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),73.01,1273.83,Yes
9029-GSFR,Female,0,Yes,No,4,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),65.65,306.31,Yes
6696-KXOI,Male,0,Yes,Yes,23,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,52.08,1206.78,Yes
3627-CQEO,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,80.92,2968.58,Yes
5844-IRLO,Female,0,Yes,No,66,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,82.19,5396.46,Yes
1011-YUQM,Female,0,Yes,No,69,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),115.88,8039.46,Yes
4039-ATLY,Male,1,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,61.29,3101.45,No
4912-KXCV,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,71.64,2738.47,Yes
9830-MGQV,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,34.08,2002.45,No
9151-YRET,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,73.36,1804.55,Yes
5638-KNUK,Male,1,No,No,64,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),21.88,1416.34,No
2809-DQVC,Male,0,Yes,No,47,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,33.31,1590.35,No
1717-EFBG,Male,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.46,1861.96,No
2753-PGDB,Male,0,No,No,8,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,81.83,656.33,Yes
7366-VPQT,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,75.26,343.62,No
5193-BLHT,Male,0,Yes,Yes,71,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),98.45,6957.72,No
2161-AGUP,Female,0,No,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),64.92,3856.38,No
2310-OZUB,Female,1,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,65.97,1296.83,No
6913-RXNL,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),34.49,2104.39,No
1955-TIQB,Female,0,Yes,Yes,19,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,92.89,1756.43,Yes
2153-JCGQ,Female,1,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.62,1076.48,No
2591-DXHR,Female,0,No,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,60.95,2665.66,No
7313-GGQV,Female,0,No,No,21,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,37.18,813.92,Yes
5075-SUFR,Male,0,Yes,No,62,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,95.74,5933.66,No
7802-XDYU,Female,0,No,No,29,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,85.93,2457.06,No
6864-VOWV,Male,0,Yes,No,62,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.28,5554.27,No
7997-DFZF,Female,0,Yes,No,43,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,33.18,1464.95,Yes
7579-QKVF,Female,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.47,5631.89,No
9747-TOLK,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,87.68,5034.26,No
6319-LNYU,Female,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.52,1140.78,No
8054-XKTH,Female,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.17,1719.87,Yes
9939-GMYR,Female,0,Yes,Yes,5,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),27.02,113.48,Yes
5162-LOOM,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),86.73,3080.52,No
1003-XBJT,Female,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),39.57,2089.06,Yes
1267-QEJA,Male,0,No,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,44.85,2616.41,Yes
5920-HGKA,Female,1,No,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,26.12,928.64,No
5521-RQRS,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,66.87,1581.23,No
3534-DBOL,Male,0,Yes,Yes,32,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,21.57,647.17,No
3557-EILS,Female,0,Yes,No,12,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,103.23,1193.43,Yes
5093-HIZJ,Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.9,822.6,Yes
2505-SMSG,Male,0,Yes,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.44,1438.91,No
2264-XKZP,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.61,1551.75,Yes
3832-PWWS,Female,0,Yes,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,110.4,1811.4,Yes
2562-TUJB,Male,0,No,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),107.91,2450.56,Yes
7251-CYBY,Female,1,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,26.65,618.73,Yes
6478-LNND,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),47.24,1849.63,No
4714-XUTA,Female,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.61,2214.56,Yes
7266-BJQB,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),20.93,772.73,No
6231-RSEK,Male,0,Yes,No,59,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.38,4240.08,Yes
9231-WHEB,Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,63.25,3517.36,No
7436-OYTS,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,77.39,4373.67,No
9269-CHNJ,Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),110.74,7268.52,No
7460-EEKC,Male,0,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),45.85,972.49,Yes
8796-SXBR,Female,0,Yes,Yes,57,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,No,Electronic check,82.48,4732.79,Yes
7540-ICMQ,Male,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.45,4407.66,Yes
8118-YWEY,Male,0,Yes,Yes,48,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.98,3003.33,Yes
3209-PRGP,Female,0,No,No,48,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,83.3,3948.64,Yes
7476-USGR,Female,1,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,113.86,4633.48,No
9589-HHCI,Female,0,No,No,39,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,104.98,4118.77,No
8046-KVSC,Female,0,Yes,Yes,70,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),82.52,5793.25,Yes
2843-VNNL,Male,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),64.63,2919.15,No
6706-GKLT,Female,0,No,Yes,21,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,60.86,1279.88,No
1396-YJFL,Male,1,Yes,No,20,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.36,1920.65,Yes
8245-TEOB,Male,0,Yes,No,50,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,40.18,2053.85,Yes
4825-GVLE,Female,0,No,No,13,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),77.31,1017.55,Yes
2405-DXBH,Male,0,Yes,No,8,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),69.0,518.95,No
3419-JAKW,Male,0,No,No,17,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,83.51,1443.22,No
2823-JOPA,Male,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,37.09,419.46,No
6437-GXRG,Male,0,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),88.17,1398.78,Yes
4339-RQYI,Female,0,Yes,No,24,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,81.26,1944.34,No
9991-PTXE,Female,0,Yes,No,53,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,36.35,1960.5,No
1301-MSVQ,Female,0,No,Yes,15,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.44,961.35,Yes
1712-IFBJ,Female,1,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),86.45,1995.18,No
4288-ZWTI,Male,0,No,No,22,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,108.86,2381.98,No
1869-OUAC,Male,0,No,No,40,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),30.52,1257.5,No
7367-VIVV,Female,0,No,No,32,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,19.13,660.76,No
6901-DAJU,Female,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,34.85,1414.26,No
7332-HMQW,Female,0,Yes,Yes,47,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),117.67,5557.91,No
2631-KPTR,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),95.47,1622.62,No
2442-FGQO,Female,0,No,No,62,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,79.99,4921.56,Yes
1352-BHQJ,Female,1,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),31.62,347.21,Yes
6465-PMXF,Female,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),60.06,1363.06,No
1301-LVLL,Male,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.13,5411.15,Yes
5953-HQIZ,Male,0,No,No,63,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),108.29,6781.4,No
2015-UIMA,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),56.62,1947.41,No
5590-HEKM,Male,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,118.72,6160.78,No
3248-CXMQ,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),32.29,1527.52,No
4726-NHSE,Male,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),57.14,2956.69,No
7987-JTKO,Male,1,Yes,No,56,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,106.23,5998.51,No
9883-EGUE,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),83.57,1814.95,Yes
9869-VZGE,Female,0,Yes,Yes,58,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,99.75,5793.12,Yes
6062-WWQE,Female,0,Yes,No,68,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,109.48,7419.61,Yes
8046-YEUS,Male,0,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),69.24,3758.35,No
3589-KCRR,Male,0,Yes,No,41,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,41.84,1740.59,Yes
2939-FKEX,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),87.97,1492.74,No
1483-YKNN,Male,0,No,Yes,70,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,74.88,5212.01,Yes
5970-OXUX,Male,0,No,Yes,32,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.9,3094.75,Yes
5485-EYGD,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),69.68,129.78,Yes
3155-FAYT,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,99.77,2731.23,No
5372-TSTH,Female,0,Yes,No,0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,108.9, ,Yes
4804-HVAL,Female,0,No,Yes,62,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),93.58,5804.24,No
2302-WYPE,Female,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),92.99,4230.21,Yes
9230-TPWU,Female,0,No,No,36,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,77.26,2808.37,No
7126-FMPP,Male,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,65.65,3110.97,Yes
3253-FGHB,Female,0,Yes,No,18,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,116.0,2044.88,Yes
7694-YAIN,Male,0,No,Yes,13,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.08,1100.33,Yes
4646-XVGY,Male,0,No,No,66,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),102.71,6747.0,Yes
4351-CFOT,Female,0,No,No,64,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),69.04,4455.11,No
9027-WKOH,Female,0,No,No,25,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.01,1866.31,No
8005-MYBT,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,84.87,752.33,Yes
7232-XKMT,Male,0,No,Yes,69,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),91.47,6266.42,No
9784-QUWZ,Male,0,No,No,42,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),63.31,2676.07,No
1630-QDOO,Female,0,No,No,69,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),54.06,3744.02,No
