gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-0.4258109850252005,1,0,-0.6165115120677817,1,1,-0.602999795472146,-0.704378179167165,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1,-0.4258109850252005,1,0,1.2020048162884798,1,1,-1.3627723051103384,-0.3755373118502767,0,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
1,-0.4258109850252005,1,1,-1.6693367548003542,1,0,1.632763895310306,-1.2759744225583396,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
1,-0.4258109850252005,0,1,-1.0472127477311068,1,0,0.6379389259114352,-0.6718948157382635,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,-0.4258109850252005,0,1,0.5798808092192325,1,1,-1.6652295143612112,-0.7746070924070003,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0,2.348459845254621,1,0,-0.09009889070149546,1,0,-0.08000807250463643,-0.13378913009885648,1,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
0,-0.4258109850252005,1,0,0.48416942351627135,1,0,-0.8166210015487624,-0.1911722761727276,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
1,-0.4258109850252005,0,0,-0.6165115120677817,1,1,0.1439830950320096,-0.44169974533736456,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,2.348459845254621,0,1,1.1062934305855188,1,1,-1.1111279070136122,-0.17078601675001298,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,-0.4258109850252005,0,0,0.5320251163677518,1,0,-1.534567999964834,-0.7376586803489231,1,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
1,-0.4258109850252005,1,0,-0.6643672049192623,1,1,-0.6092217723481639,-0.6947855958033988,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,-0.4258109850252005,1,0,-1.1907798262855485,1,0,-0.705316748544441,-1.030741456171121,1,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False
1,-0.4258109850252005,0,0,0.19703526640738794,1,1,0.7585761442297831,0.6350987071242966,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,-0.4258109850252005,0,0,-0.37723304781037886,1,0,-0.0834647263246467,-0.34859082416418913,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,-0.4258109850252005,1,0,1.5848503591003245,1,0,-0.7198346945884829,0.43160775144408947,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
1,-0.4258109850252005,1,1,0.6755921949221936,1,0,0.2497567019243149,0.7260585880042979,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1,-0.4258109850252005,1,1,-0.6643672049192623,1,1,-1.4841008541926883,-0.9967499942908694,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
1,2.348459845254621,1,1,-0.28152166210741775,1,0,0.5691515148932365,0.04670332419826158,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,2.348459845254621,0,0,-0.7600785906222234,0,1,-1.2203581677259274,-0.976929271787411,0,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
0,-0.4258109850252005,0,0,-0.6165115120677817,1,1,-0.7602775442825997,-0.7714346995932676,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0,-0.4258109850252005,0,1,1.6805617448032855,1,0,-0.7519815751145758,0.44831532785868944,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,-0.4258109850252005,1,0,-1.3343469048399903,1,1,-0.11353761455873364,-1.0281346002766445,1,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,2.348459845254621,1,0,-0.7122228977707429,1,1,1.5791857611001516,-0.03271421746301412,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,-0.4258109850252005,1,0,-1.573625369097393,1,1,-0.6040367916181487,-1.2418375368988506,1,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
0,-0.4258109850252005,0,0,-1.6214810619488735,1,0,-0.7547468981705836,-1.2687678663872453,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,-0.4258109850252005,0,0,-0.4250887406618594,1,1,-1.1456944452137119,-0.8084585165739123,0,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
1,-0.4258109850252005,0,0,-1.0472127477311068,0,0,-0.3703669933854745,-0.8804486733622886,1,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,-0.4258109850252005,1,0,-1.3822025976914707,1,1,-1.0993752840255784,-1.1971224178163202,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1,-0.4258109850252005,1,0,0.5320251163677518,1,1,-1.253196379016022,-0.5018998038757218,1,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,-0.4258109850252005,0,0,0.7234478877736742,1,1,1.2463099982331907,1.5252376598359971,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
0,-0.4258109850252005,1,1,0.8670149663281159,1,1,-1.549085946008876,-0.6129874130153493,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,-0.4258109850252005,0,0,0.0056124950014656725,1,0,0.7374905559277224,0.42142270083157873,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,-0.4258109850252005,0,0,-1.573625369097393,1,1,-1.0281682153333729,-1.2327620158612618,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,2.348459845254621,0,0,0.8670149663281159,1,1,-1.6911544180112859,-0.7671150747433291,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
0,2.348459845254621,0,0,-1.1907798262855485,0,0,1.0302691344825672,-0.7450968373536176,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
1,2.348459845254621,1,0,-0.8557899763251845,1,1,0.7077633330756365,-0.45953839559047704,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
1,2.348459845254621,1,0,0.962726352031077,1,1,-0.5705072495640521,0.23101449921683384,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0,-0.4258109850252005,1,1,0.0056124950014656725,1,0,-1.4564476236326087,-0.810661417526063,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,-0.4258109850252005,1,0,-1.4300582905429513,1,1,-0.47890592333378773,-1.1238449912783985,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0,-0.4258109850252005,1,1,0.8670149663281159,1,1,-1.1021406070815862,-0.23869353558794865,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
0,2.348459845254621,1,1,-0.4250887406618594,0,1,1.5076330270259448,0.3297087707259023,1,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
1,-0.4258109850252005,0,0,0.0056124950014656725,1,0,0.10803389530390613,0.04375176008633353,1,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,-0.4258109850252005,1,1,1.1541491234369992,1,1,1.6165176223562592,2.421716012109266,1,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
0,-0.4258109850252005,1,0,0.1013238807044268,1,0,-0.5113984692418815,-0.24538841549876356,1,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1,-0.4258109850252005,1,0,-0.6643672049192623,1,1,0.20101788306217439,-0.42403344919297775,1,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
0,-0.4258109850252005,0,0,0.7234478877736742,1,0,-1.0713763880834974,-0.2945685832104697,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.4258109850252005,1,1,-1.238635519137029,0,1,1.076588295670701,-0.7785712369076921,1,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1,-0.4258109850252005,0,0,1.393427587694402,1,1,-1.5891831303209918,-0.5143847046265415,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,-0.4258109850252005,1,0,-1.1429241334340678,1,0,0.6846037524815697,-0.7341738957131249,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
0,-0.4258109850252005,1,0,0.19703526640738794,1,0,-0.3714039895314776,-0.06420115870084506,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,-0.4258109850252005,1,0,0.5798808092192325,1,0,0.2774099324843946,0.6607956275221225,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,2.348459845254621,0,1,-1.0472127477311068,1,1,0.3254574205825333,-0.747305124371666,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
0,-0.4258109850252005,0,0,0.9148706591795964,1,1,0.7371448905457216,1.3380934141552456,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,-0.4258109850252005,1,0,0.8191592734766353,1,1,-1.0222919038393559,-0.22890705385186602,1,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1,-0.4258109850252005,1,1,-0.28152166210741775,1,0,0.11391020679792314,-0.14115726824688116,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,-0.4258109850252005,1,0,1.1541491234369992,1,1,-0.24869277892112354,0.6429946797302939,1,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,-0.4258109850252005,0,0,1.0105820448825575,1,0,-0.7516359097325748,0.09198398020004804,1,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1,-0.4258109850252005,0,1,1.1062934305855188,1,0,-0.009837999958434393,0.8175893918694533,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
0,-0.4258109850252005,1,0,0.7713035806251547,1,0,1.5753834418981405,1.8618613923750313,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True
0,-0.4258109850252005,0,1,1.1541491234369992,1,1,1.5643221496741084,2.348562465086991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,-0.4258109850252005,0,0,0.2448909592588685,1,1,-0.7633885327206086,-0.3169530730812232,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,-0.4258109850252005,0,0,-0.37723304781037886,1,1,1.33963965137346,0.3183172413523114,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,-0.4258109850252005,0,0,-0.47294443351334,1,1,1.3137147477233853,0.17962604448707942,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False
1,-0.4258109850252005,1,0,0.3406023449618296,1,0,-0.865014155028902,-0.3054645945214741,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,-0.4258109850252005,1,1,-1.5257696762459125,1,1,0.34861700117660016,-1.1529728356530462,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
