customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Predicted_Churn_Risk,Predicted_Churn_Class,Customer_Segment
2442-ETNU,Female,0,No,No,53,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,43.95,2310.81,No,0.5167,Yes,Low/Mid Value (Needs Nurturing)
8035-MNPM,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,35.14,1411.63,Yes,0.6378,Yes,Low/Mid Value (Needs Nurturing)
1076-BRGX,Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,79.05,1081.51,Yes,0.6354,Yes,New/At Risk (Monitor)
7112-AKYQ,Female,0,No,No,61,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),66.95,4132.26,No,0.3839,No,High Value (VIP)
4122-AVAU,Female,0,Yes,Yes,30,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,91.02,2696.17,Yes,0.4503,No,New/At Risk (Monitor)
5076-HWLJ,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),69.66,4217.21,No,0.3718,No,High Value (VIP)
3112-DMQS,Female,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.36,1483.16,Yes,0.5867,Yes,New/At Risk (Monitor)
6015-FCBJ,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,71.13,4810.93,No,0.4003,No,High Value (VIP)
5764-OXQT,Female,0,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),61.92,3478.97,Yes,0.5731,Yes,Low/Mid Value (Needs Nurturing)
9587-KNVE,Male,0,No,No,19,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),21.98,388.7,Yes,0.5955,Yes,Low/Mid Value (Needs Nurturing)
6615-PLYG,Male,0,Yes,No,65,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,86.66,5610.5,No,0.2956,No,High Value (VIP)
3701-ZMAH,Female,0,No,Yes,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,114.94,2291.74,Yes,0.4161,No,New/At Risk (Monitor)
4675-XEGX,Female,0,Yes,Yes,59,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,60.66,3563.89,Yes,0.4898,No,Low/Mid Value (Needs Nurturing)
1359-SQFD,Male,0,Yes,Yes,62,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),60.84,3778.82,Yes,0.3284,No,High Value (VIP)
7006-WUZB,Female,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.85,1123.59,Yes,0.4189,No,Low/Mid Value (Needs Nurturing)
7147-UIYR,Male,0,No,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,107.73,4136.41,Yes,0.4024,No,High Value (VIP)
1796-TBVD,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,111.63,1135.84,No,0.447,No,New/At Risk (Monitor)
1323-BWDN,Male,0,Yes,No,56,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,99.97,5638.52,No,0.5181,Yes,High Value (VIP)
8279-MDRI,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.94,98.37,No,0.4388,No,New/At Risk (Monitor)
8772-WEGW,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,108.72,3878.27,No,0.3935,No,High Value (VIP)
1152-JNVD,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,20.66,482.11,No,0.4118,No,Low/Mid Value (Needs Nurturing)
9524-ITTW,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,62.93,1260.9,No,0.4313,No,New/At Risk (Monitor)
3247-NDQX,Female,0,No,No,41,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,68.56,2813.36,No,0.3872,No,Low/Mid Value (Needs Nurturing)
2928-JDZD,Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,102.07, ,No,0.2727,No,New/At Risk (Monitor)
9154-GTGY,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.71,2016.76,No,0.3985,No,New/At Risk (Monitor)
5308-QGLW,Male,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,98.36,2302.45,No,0.4357,No,New/At Risk (Monitor)
7713-JFBR,Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.47,4816.65,Yes,0.5789,Yes,High Value (VIP)
9132-GWPK,Male,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,66.1,392.93,No,0.6561,Yes,New/At Risk (Monitor)
4842-AAVC,Male,0,No,No,37,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,96.67,3535.55,Yes,0.5078,Yes,High Value (VIP)
2809-SVPE,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),25.09,1122.61,No,0.4594,No,Low/Mid Value (Needs Nurturing)
2475-YQCX,Female,0,No,Yes,34,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),62.93,2153.97,Yes,0.5578,Yes,Low/Mid Value (Needs Nurturing)
2659-IUHO,Male,0,No,No,61,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,21.28,1316.27,Yes,0.2886,No,Low/Mid Value (Needs Nurturing)
5850-IOBD,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,110.24,7974.16,Yes,0.4138,No,High Value (VIP)
3862-BJLZ,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,114.57,269.1,No,0.445,No,New/At Risk (Monitor)
6123-NXDD,Male,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.69,473.67,No,0.4906,No,New/At Risk (Monitor)
1751-AEVU,Male,0,No,No,43,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.78,3097.14,No,0.5393,Yes,Low/Mid Value (Needs Nurturing)
3793-KLOT,Female,0,No,No,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,50.93,1565.28,No,0.3949,No,Low/Mid Value (Needs Nurturing)
5395-XCLK,Female,0,No,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,52.67,1287.75,Yes,0.2865,No,New/At Risk (Monitor)
3996-DMMO,Female,0,Yes,No,47,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.55,2949.78,No,0.3874,No,Low/Mid Value (Needs Nurturing)
5453-MWPZ,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),30.82,133.48,No,0.301,No,New/At Risk (Monitor)
7909-UZFD,Female,1,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,36.42,2127.45,Yes,0.2344,No,Low/Mid Value (Needs Nurturing)
3171-WXBF,Male,0,No,Yes,60,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.28,4568.59,Yes,0.5031,Yes,High Value (VIP)
2699-NSPZ,Male,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.13,961.45,Yes,0.4442,No,Low/Mid Value (Needs Nurturing)
8178-FTMY,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.53,2316.62,Yes,0.6154,Yes,New/At Risk (Monitor)
6875-TAVX,Male,0,Yes,No,16,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),50.3,768.13,No,0.4641,No,New/At Risk (Monitor)
3140-PPDN,Female,0,No,No,69,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),101.89,7059.33,Yes,0.2457,No,High Value (VIP)
8220-BCIU,Male,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,78.55,4476.04,Yes,0.4227,No,High Value (VIP)
6148-AWVQ,Female,0,Yes,No,62,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),89.41,5500.36,No,0.4103,No,High Value (VIP)
4669-VKQQ,Male,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),29.75,1812.28,No,0.339,No,Low/Mid Value (Needs Nurturing)
2560-NVXH,Female,1,No,Yes,62,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),44.97,2739.39,Yes,0.2346,No,Low/Mid Value (Needs Nurturing)
8895-LVVU,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,118.42,1662.86,No,0.3934,No,New/At Risk (Monitor)
7305-ERTB,Male,0,Yes,No,0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,61.83, ,Yes,0.5811,Yes,New/At Risk (Monitor)
1190-UFQP,Male,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,54.32,606.41,Yes,0.5859,Yes,New/At Risk (Monitor)
9123-FCYP,Male,0,Yes,Yes,47,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.07,4971.82,Yes,0.4095,No,High Value (VIP)
6253-HKIB,Male,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.57,752.57,Yes,0.2662,No,Low/Mid Value (Needs Nurturing)
9305-HRUM,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,71.99,2088.89,No,0.3841,No,New/At Risk (Monitor)
7607-HCOO,Male,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,39.38,671.87,No,0.4714,No,New/At Risk (Monitor)
8341-CPOK,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.25,3478.65,No,0.4874,No,Low/Mid Value (Needs Nurturing)
2944-PXUA,Female,0,Yes,Yes,65,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,38.33,2509.38,Yes,0.2674,No,Low/Mid Value (Needs Nurturing)
2681-MNBR,Male,0,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,22.05,1236.06,Yes,0.4299,No,Low/Mid Value (Needs Nurturing)
9996-ACZT,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),60.11,2594.0,Yes,0.5788,Yes,Low/Mid Value (Needs Nurturing)
5990-QRGU,Male,0,No,Yes,11,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,97.56,1045.54,Yes,0.63,Yes,New/At Risk (Monitor)
8474-KLBH,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,113.92,4399.21,No,0.5968,Yes,High Value (VIP)
8445-KRYT,Male,0,No,Yes,23,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,80.95,1863.25,Yes,0.609,Yes,New/At Risk (Monitor)
8751-WVLW,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),57.33,556.74,Yes,0.3173,No,New/At Risk (Monitor)
8414-DDYV,Male,1,Yes,Yes,65,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.62,6212.37,No,0.438,No,High Value (VIP)
4633-AKLU,Male,0,Yes,Yes,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),69.03, ,No,0.3101,No,New/At Risk (Monitor)
5783-RQLW,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.2,3178.65,No,0.52,Yes,Low/Mid Value (Needs Nurturing)
2741-BFPE,Male,0,No,No,27,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,36.25,1021.74,No,0.5167,Yes,Low/Mid Value (Needs Nurturing)
7704-DITG,Male,1,Yes,No,67,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),98.26,6553.94,No,0.4083,No,High Value (VIP)
4072-DMGO,Female,0,No,No,58,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,68.54,3930.63,Yes,0.5931,Yes,High Value (VIP)
4122-WKDY,Male,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),115.11,8042.82,Yes,0.2327,No,High Value (VIP)
7790-BUVS,Female,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),98.84,2079.65,Yes,0.3696,No,New/At Risk (Monitor)
3018-YOOV,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,60.46,1733.92,Yes,0.4613,No,New/At Risk (Monitor)
9260-EPAQ,Male,0,Yes,No,68,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,92.71,6353.29,No,0.4901,No,High Value (VIP)
1795-RNSP,Male,1,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),63.82,2798.51,Yes,0.5581,Yes,Low/Mid Value (Needs Nurturing)
9328-YFWS,Male,0,No,No,69,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),26.28,1808.88,Yes,0.395,No,Low/Mid Value (Needs Nurturing)
3845-XEDM,Male,0,No,Yes,16,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.18,1074.1,No,0.4435,No,New/At Risk (Monitor)
6273-QMNT,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,105.26,3968.73,No,0.3921,No,High Value (VIP)
5067-IMKJ,Male,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.22,4062.66,Yes,0.5676,Yes,High Value (VIP)
8419-ZEEN,Male,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,76.03,2065.76,No,0.6024,Yes,New/At Risk (Monitor)
9393-JWRK,Male,1,No,Yes,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,56.44,25.42,Yes,0.5312,Yes,New/At Risk (Monitor)
4560-GGTW,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),19.27,507.59,No,0.6176,Yes,Low/Mid Value (Needs Nurturing)
5760-VLVE,Male,0,Yes,No,20,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,49.55,981.49,Yes,0.363,No,New/At Risk (Monitor)
3913-QRWU,Male,0,No,Yes,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,117.73,703.93,Yes,0.6158,Yes,New/At Risk (Monitor)
6281-WDYL,Female,0,No,No,60,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.26,5439.76,Yes,0.4445,No,High Value (VIP)
8870-SSVW,Female,0,No,Yes,51,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,90.37,4641.9,No,0.3001,No,High Value (VIP)
7839-VXRJ,Male,0,No,No,47,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,94.74,4423.07,No,0.5087,Yes,High Value (VIP)
7920-ZAQD,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),80.57,1444.6,No,0.4704,No,New/At Risk (Monitor)
1414-MEBV,Male,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,77.13,5515.61,No,0.3961,No,High Value (VIP)
1927-GIYZ,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,63.84,746.03,Yes,0.5666,Yes,New/At Risk (Monitor)
3636-JVIE,Male,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),62.87,4443.41,Yes,0.4927,No,High Value (VIP)
2016-WZJG,Female,0,Yes,Yes,1,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,105.77,113.42,Yes,0.4716,No,New/At Risk (Monitor)
9866-BLOD,Male,1,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),57.79,943.07,No,0.458,No,New/At Risk (Monitor)
4675-XURM,Male,0,Yes,Yes,2,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),102.7,229.54,No,0.3317,No,New/At Risk (Monitor)
4892-QZZZ,Male,0,Yes,Yes,20,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,102.44,2081.39,Yes,0.4772,No,New/At Risk (Monitor)
5712-WVBM,Male,0,Yes,No,50,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.73,4745.32,No,0.4143,No,High Value (VIP)
7349-NZVK,Female,0,Yes,No,9,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),22.03,167.59,No,0.3774,No,New/At Risk (Monitor)
1881-AXIG,Female,0,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),33.12,1772.13,No,0.278,No,Low/Mid Value (Needs Nurturing)
8259-HUWW,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),49.88,1748.43,Yes,0.41,No,Low/Mid Value (Needs Nurturing)
7025-YSRX,Male,0,No,No,50,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.43,5217.24,No,0.3662,No,High Value (VIP)
4218-YXGJ,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,106.01,1665.86,No,0.588,Yes,New/At Risk (Monitor)
8353-FVCF,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.43,1357.42,No,0.2301,No,Low/Mid Value (Needs Nurturing)
3847-XQDM,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),50.88,657.94,No,0.5455,Yes,New/At Risk (Monitor)
1665-NIRI,Female,1,No,No,64,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,103.71,6648.62,No,0.5212,Yes,High Value (VIP)
3131-FSIA,Male,0,No,Yes,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.34,2033.08,No,0.3798,No,Low/Mid Value (Needs Nurturing)
6415-OWEB,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,116.34,7981.12,No,0.4429,No,High Value (VIP)
3518-KTBY,Male,0,No,Yes,46,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),67.43,3106.0,Yes,0.5594,Yes,Low/Mid Value (Needs Nurturing)
5934-PZSR,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,112.45,992.66,No,0.5053,Yes,New/At Risk (Monitor)
6866-CZWK,Female,0,No,Yes,56,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.35,3429.07,Yes,0.559,Yes,Low/Mid Value (Needs Nurturing)
9608-HFQC,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,50.79,597.09,No,0.476,No,New/At Risk (Monitor)
9276-FNRR,Female,1,Yes,No,60,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.67,3292.64,No,0.5387,Yes,Low/Mid Value (Needs Nurturing)
7609-CLHG,Female,1,No,Yes,57,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),107.12,6123.44,Yes,0.344,No,High Value (VIP)
6437-KLJG,Male,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,51.48,3438.8,No,0.2853,No,Low/Mid Value (Needs Nurturing)
9691-PRYU,Male,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,85.52,2375.45,Yes,0.4591,No,New/At Risk (Monitor)
1144-DVLO,Female,1,Yes,No,15,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.47,959.17,No,0.5548,Yes,New/At Risk (Monitor)
4937-UTTH,Female,0,No,Yes,62,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,112.89,7034.58,No,0.3619,No,High Value (VIP)
1653-VKMZ,Male,1,No,No,46,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),34.27,1605.88,No,0.5143,Yes,Low/Mid Value (Needs Nurturing)
2857-MIRX,Female,0,Yes,No,42,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),61.33,2569.88,No,0.4834,No,Low/Mid Value (Needs Nurturing)
5633-AQYL,Female,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),30.78,690.54,No,0.2914,No,Low/Mid Value (Needs Nurturing)
9426-ZQOP,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,76.35,2198.03,No,0.4152,No,New/At Risk (Monitor)
1718-JUGK,Female,0,No,Yes,56,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),58.74,3312.68,No,0.4885,No,Low/Mid Value (Needs Nurturing)
9419-CDFY,Female,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.37,684.29,No,0.6015,Yes,Low/Mid Value (Needs Nurturing)
9814-RAUC,Male,0,Yes,No,66,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,103.66,6841.68,Yes,0.4512,No,High Value (VIP)
4453-VUYG,Male,0,No,No,55,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,55.99,3052.19,Yes,0.3407,No,Low/Mid Value (Needs Nurturing)
7950-DGRW,Male,0,No,No,23,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,67.86,1562.32,No,0.3292,No,New/At Risk (Monitor)
8130-UCXV,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.21,436.71,Yes,0.6547,Yes,New/At Risk (Monitor)
3519-AOWK,Male,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,67.36,2900.65,No,0.2546,No,Low/Mid Value (Needs Nurturing)
1620-CCBF,Male,0,No,No,33,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,19.89,688.6,No,0.5025,Yes,Low/Mid Value (Needs Nurturing)
